streamflow,CHLAVESurfaceMean,JPO4,JPON,JPOP,PO4JRES,PO4T2R,POPR,baseflow,%sat_area,evap,sat_def,snowpack,trans,missisquoi_Q,missisquoi_TP,missisquoi_TN,pike_Q,pike_TP,pike_TN,rock_Q,rock_TP,rock_TN,basin_TP_gps,basin_TN_gps,RandomNum,ipsl-cm5a-mr.1,miroc-esm-chem.1,mri-cgcm3.1,noresm1-m.1,canesm2.1,ccsm4.1,gfdl-esm2m.1,inmcm4.1,miroc-esm.1,rcp45,rcp60,rcp85,rcp26,0_redux,100_redux,20_redux,40_redux,60_redux,64_redux,80_redux,S0_redux,S1_redux,S2_redux,S3_redux,S4_redux
52.67564673537036,7.4039764058022275,4.405490110818145,6.28516797024569,1.1132441736239609,0.0,181660.6560813849,0.1262832215632037,1.686938,1.46744,0.175628,113.997997,1.1345379999999998,0.0032,53.75065993405138,0.0438938901876572,0.6305528404705432,12.246985807758543,0.0438938901876572,0.6305528404705432,2.0411643012930902,0.0438938901876572,0.6305528404705432,2.986488056530836,42.90206493491433,0.774320879211201,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63.31212729712962,4.877906502428509,0.3245535460378912,1.7552684128141518,0.3439667824146559,0.0,195252.1147051109,0.1278693693057953,1.808451,1.50177,0.234461,126.037646,0.920161,0.0,64.60421152768329,0.0485249687955013,0.6403050821839692,14.719946930358216,0.0485249687955013,0.6403050821839692,2.453324488393036,0.0485249687955013,0.6403050821839692,3.968249808150377,52.36253793881491,0.0909403572332978,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45.78668156097222,24.11107422056652,8.737362885646682,6.27519704740968,1.669678233367362,0.0,158325.71299835132,0.1192148016403904,1.526591,1.40058,0.366761,131.870258,1.13473,0.143118,46.72110363364512,0.0245826287369364,0.6242365732479391,10.645314751969774,0.0245826287369364,0.6242365732479391,1.7742191253282955,0.0245826287369364,0.6242365732479391,1.4538323351972515,36.917748899529705,0.0250890485320079,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38.88511494699075,23.66881086712792,1.4706637933671618,7.914325942810205,1.3143039132765444,0.0,137319.03262702338,0.125814217207529,1.312947,1.364941,3.054693,141.81426100000002,0.0,0.0,39.67868872141913,0.0136028538920911,0.6179087521768567,9.040713885892966,0.0136028538920911,0.6179087521768567,1.5067856476488275,0.0136028538920911,0.6179087521768567,0.6832195003888978,31.035201311222803,0.4448089713333928,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
106.0493113938426,4.475782954125178,1.6030512467848597,8.758726605408484,1.3121117306270187,0.0,140063.8699977518,0.1224367652954958,2.25178,1.5303719999999998,0.675351,107.128457,1.135682,0.0,108.21358305494144,0.024482877483816,0.6794894107823565,24.656259430239825,0.024482877483816,0.6794894107823565,4.109376571706637,0.024482877483816,0.6794894107823565,3.35364543799859,93.0759288463921,0.0769042591107475,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24.88713036837963,15.851148260207404,0.6590282005085933,3.2816887485037607,0.5881090242085125,0.0,180131.92604354018,0.115826062295291,1.044293,1.1907530000000002,1.210465,124.954907,0.0,0.202685,25.39503098814248,0.0259777664590766,0.6050744571937756,5.786209592234996,0.0259777664590766,0.6050744571937756,0.9643682653724992,0.0259777664590766,0.6050744571937756,0.8350711192797204,19.4504868235056,0.0797836729158473,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.085325,57.9992548942566,6.558702084657957,10.369429954236072,2.1774367224112403,0.0,167884.83149730216,0.1388101148591053,0.98002,0.314413,0.358759,530.584659,0.701626,0.0,28.19348055201248,0.0330722210283176,0.6075889480803998,6.423831011850943,0.0330722210283176,0.6075889480803998,1.070638501975157,0.0330722210283176,0.6075889480803998,1.180279772624978,21.68360403964869,0.0037308069708819,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.73488903416666,65.56685894557408,7.106479695089144,10.725252377901146,1.8712653370498185,0.0,216475.01214028776,0.1358409496716601,0.832942,1.292516,1.1498270000000002,146.899434,1.136465,0.0,26.26009085119047,0.0328061676319077,0.6058517394325201,5.983311839511752,0.0328061676319077,0.6058517394325201,0.9972186399186252,0.0328061676319077,0.6058517394325201,1.0904973955611168,20.13888825297437,0.9404500419064936,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59.04362511972223,9.61621008373442,0.9987506742814748,6.430900510838278,1.0101540400613127,0.0,125452.16403439749,0.1242593298498675,1.233146,1.317967,0.632896,157.841969,1.137001,0.0,60.24859706094105,0.0186596955385453,0.6363914319171673,13.72752844426505,0.0186596955385453,0.6363914319171673,2.287921407377508,0.0186596955385453,0.6363914319171673,1.4230638959261523,48.53378601849711,0.3818682720199695,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
91.73000283458332,15.19228401865278,0.299805151142305,3.156522060183884,0.2050771674306558,0.0,78982.60145008993,0.1063528049746148,2.623043,1.5013610000000002,1.960968,115.022696,1.137026,0.0,93.6020437087585,0.0123203993706639,0.6663605043336307,21.32704793364117,0.0123203993706639,0.6663605043336307,3.554507988940196,0.0123203993706639,0.6663605043336307,1.4597652663319636,78.95279120560362,0.6085219893448485,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
54.32618074625,42.79560936746143,8.49511178420316,5.4848961029693095,0.9606202776483496,0.0,139735.96588354316,0.1255026374378507,1.191108,1.302377,2.519483,161.337161,1.135296,0.0,55.4348783125,0.0159233129765495,0.6320661612101306,12.630731767405065,0.0159233129765495,0.6320661612101306,2.105121961234177,0.0159233129765495,0.6320661612101306,1.1173505280846503,44.35254523054759,0.6098382671103856,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46.30054026398148,6.236863010837919,3.70625042572296,8.721311399404952,1.706662682106169,0.0,169755.6290842326,0.1177306899028144,1.327459,1.386136,1.005583,146.895069,7.61189,0.0,47.245449248960696,0.0411869892774228,0.6247077135136686,10.764785904826487,0.0411869892774228,0.6247077135136686,1.7941309841377475,0.0411869892774228,0.6247077135136686,2.4631617868657822,37.36024882815735,0.361790289454845,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2022540000000002,23.16356201171875,5.492668682436863,6.164212433840159,1.0816570689066425,0.0,164602.0120091427,0.1386707335067309,1.104155,0.225171,1.054722,566.636389,1.058639,0.089824,31.23094443376796,0.0341492597943342,0.6103182005020735,7.115911389972446,0.0341492597943342,0.6103182005020735,1.1859852316620745,0.0341492597943342,0.6103182005020735,1.3500172596090634,24.127612413667737,0.3886595149246787,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29.78267508796296,6.728913603510176,2.725104296521889,14.11359446683376,2.4863055941584014,0.0,176189.27789643285,0.1396131257144667,0.969723,1.378566,1.896902,133.69956100000002,0.37066,0.0,30.390484783635674,0.0344132914255951,0.6095630222926401,6.924414254499268,0.0344132914255951,0.6095630222926401,1.1540690424165445,0.0344132914255951,0.6095630222926401,1.3238438093979346,23.44926044766007,0.3595237601936799,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29.55307431300926,6.000060923894247,0.8086906301317741,3.376605724259246,0.6315560090384609,0.0,176162.46706384892,0.1368917050085765,1.1646530000000002,1.243537,0.316998,146.474132,0.37858,0.077808,30.15619827858088,0.0453559615799006,0.6093525088392533,6.871032519170327,0.0453559615799006,0.6093525088392533,1.1451720865283876,0.0453559615799006,0.6093525088392533,1.731346038631872,23.260449465958523,0.1430408929371445,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.83338298787037,4.991073529493241,0.9779119986138468,3.8119183824502594,0.5289115149626057,0.0,192295.8030013489,0.1359949668498634,1.174743,1.115177,0.158106,165.152102,0.502688,0.205564,35.544268354969766,0.0364477629051375,0.614193851444991,8.098694055562731,0.0364477629051375,0.614193851444991,1.3497823425937885,0.0364477629051375,0.614193851444991,1.639884893213318,27.63426718700404,0.3285182757123118,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.421740244027777,5.172380518345606,1.8316321583102928,12.31955124148362,2.2869696042520538,0.0,152116.01864133694,0.1274153653362529,0.6934130000000001,1.185311,0.090672,149.286531,1.135342,0.157608,20.83851045308957,0.0184369176731577,0.6009802867974146,4.748015039944459,0.0184369176731577,0.6009802867974146,0.791335839990743,0.0184369176731577,0.6009802867974146,0.4863264577909477,15.852574669023658,0.1873054967073287,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1.767666,33.01492960793632,2.962379236873105,7.508140963044384,1.475676640689516,0.0,166623.146882494,0.1388813427312197,1.207134,0.3862239999999999,0.5646329999999999,595.756043,0.971127,0.0,45.91864832511338,0.0393572975161225,0.6235155430795641,10.462476833570138,0.0393572975161225,0.6235155430795641,1.743746138928356,0.0393572975161225,0.6235155430795641,2.287637852746442,36.24176069356024,0.955234513616153,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26.662253157685186,13.157470615137193,0.0943968305252581,2.808431872360998,0.0955158583462524,0.0,63320.097087174014,0.1041479342275386,1.088072,1.169353,0.096206,136.938452,1.136121,0.273043,27.206380773148148,0.0013269012231296,0.6067020093160967,6.198922201476793,0.0013269012231296,0.6067020093160967,1.033153700246132,0.0013269012231296,0.6067020093160967,0.045696430284583,20.893880862389626,0.4176494956622298,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.97283650606481,40.83426351093111,1.4289133594476349,5.229496079954884,0.6804071254581571,0.0,163858.15303694544,0.1197530893291786,1.146308,1.287156,1.394474,134.51055,1.136168,0.0005059999999999,31.604935210270217,0.0124556531833106,0.6106542424344841,7.201124478289416,0.0124556531833106,0.6106542424344841,1.200187413048236,0.0124556531833106,0.6106542424344841,0.4983039390634545,24.429984516479127,0.0740676519476785,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21.97912543180556,27.86709931577955,3.9883953415804334,7.245322469898837,1.189892301313597,0.0,172930.17805755397,0.1388298560568182,0.969135,1.334825,0.496114,150.92242,0.37211,0.000113,22.42767901204649,0.0313335788799232,0.6024082024226941,5.110104078694136,0.0313335788799232,0.6024082024226941,0.8516840131156892,0.0313335788799232,0.6024082024226941,0.8895436068576692,17.102047845772287,0.2180793739536043,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
