streamflow,JPO4,JPON,JPOP,PO4JRES,PO4T2R,POPR,baseflow,%sat_area,evap,sat_def,snowpack,trans,missisquoi_Q,missisquoi_TP,missisquoi_TN,pike_Q,pike_TP,pike_TN,rock_Q,rock_TP,rock_TN,basin_TP_gps,basin_TN_gps,RandomNum,CHLAClass,ipsl-cm5a-mr.1,miroc-esm-chem.1,mri-cgcm3.1,noresm1-m.1,canesm2.1,ccsm4.1,gfdl-esm2m.1,inmcm4.1,miroc-esm.1,rcp45,rcp60,rcp85,rcp26,0_redux,100_redux,20_redux,40_redux,60_redux,64_redux,80_redux,S0_redux,S1_redux,S2_redux,S3_redux,S4_redux
1.2091610000000002,4.551702365029058,8.316791667069177,1.6342030935150256,0.0,170982.56472946642,0.1387823663955684,0.906401,0.404228,1.963592,580.469836,1.404502,0.0,31.41036752839191,0.0342128805108107,0.610479417535286,7.156792601405751,0.0342128805108107,0.610479417535286,1.1927987669009583,0.0342128805108107,0.610479417535286,1.3603027228474964,24.272636548483483,0.7507526745708801,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27.72319254078704,0.524242344377138,2.247703401447772,0.1283959035071537,0.0,199979.2476393885,0.1354648337054023,0.876009,1.241532,0.513299,159.012466,124.558819,0.010775,28.288971980394937,0.0067186003291368,0.6076747499935442,6.445588552495049,0.0067186003291368,0.6076747499935442,1.0742647587491747,0.0067186003291368,0.6076747499935442,0.2405851853904097,21.76011895665933,0.4488244974418939,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
57.95918850685185,3.134038252939137,7.303939291041532,1.4329685707458204,0.0,210165.4115988459,0.1314210639618855,1.839297,1.430573,1.685819,147.458578,1.134683,0.0,59.14202908862434,0.0610220881526962,0.6353971473970016,13.475399032851117,0.0610220881526962,0.6353971473970016,2.2458998388085187,0.0610220881526962,0.6353971473970016,4.568316598196655,47.56794503061062,0.9427157536988012,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35.45373021972222,3.809538243771743,10.195483609069166,1.8545118772583329,0.0,178514.4707921163,0.1383573882621255,1.098665,1.291288,2.417493,133.905258,0.371197,0.0,36.17727573441043,0.0366998760472757,0.6147626275656398,8.242923585055541,0.0366998760472757,0.6147626275656398,1.3738205975092566,0.0366998760472757,0.6147626275656398,1.6806348546594678,28.15245201095293,0.2036113730076746,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87.0819300224537,3.1792234922770404,11.307210448834535,1.875709165772088,0.0,169213.4376686151,0.138952026085602,1.406898,1.377666,2.178378,146.38505,0.372407,0.0,88.8591122678099,0.0593930142844839,0.6620988381459952,20.246380010387067,0.0593930142844839,0.6620988381459952,3.374396668397844,0.0593930142844839,0.6620988381459952,6.680519650922279,74.472803786331,0.296472349578276,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.30133466226852,1.842240528808795,8.362680157311528,1.4882109336001124,0.0,175827.92245578536,0.1390181199180708,0.774112,1.068817,0.1305609999999999,151.84556899999998,0.370866,0.373319,23.77687210435563,0.0318499598082879,0.6036204928919267,5.417515163017738,0.0318499598082879,0.6036204928919267,0.9029191938362896,0.0318499598082879,0.6036204928919267,0.9585980011272516,18.16735096083474,0.7547696518147641,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48.08454770462964,5.589561898931325,6.521072365397172,0.7568771466791487,0.0,176285.71272669366,0.1236446163208364,1.489424,1.361544,1.847604,115.795822,1.136464,0.0,49.06586500472412,0.0083878583836768,0.6263434116826947,11.179564178291573,0.0083878583836768,0.6263434116826947,1.8632606963819285,0.0083878583836768,0.6263434116826947,0.5209588951040895,38.90136871420436,0.922567702174725,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51.76768119157407,0.3762162129084269,7.334778563867656,0.7074330992264142,0.0,113336.38304668764,0.1191143122383301,1.403566,1.335848,0.941376,156.136492,1.137157,0.0,52.82416448119803,0.008701042969824,0.6297203565112909,12.035885577994488,0.008701042969824,0.6297203565112909,2.005980929665748,0.008701042969824,0.6297203565112909,0.5818042088556422,42.106900872798846,0.5348396649048355,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29.60933528569444,1.092045563873913,7.461351896075608,0.8169050035145071,0.0,96832.31780669214,0.1150215342194199,1.181865,1.0745049999999998,0.166597,183.440113,74.732199,0.050115,30.213607434382084,0.0,0.6094040926880153,6.884113086314905,0.0,0.6094040926880153,1.147352181052484,0.0,0.6094040926880153,0.0,23.30670382959682,0.1225374778319241,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42.57153244546296,3.365980958481201,10.696100380209138,1.650233379513811,0.0,186879.42483513188,0.1390023846849263,1.309269,1.441252,2.201467,129.696742,1.136207,0.0,43.44033923006424,0.0317020280539219,0.6212887080083895,9.89779881191337,0.0317020280539219,0.6212887080083895,1.6496331353188949,0.0317020280539219,0.6212887080083895,1.7432238644852966,34.1632813110035,0.9936850165042432,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.70657030203704,0.4062529363506418,3.537302371981047,0.6761965340347313,0.0,168486.99664643285,0.1385773959741603,1.288014,1.200901,0.2681989999999999,156.799262,101.894817,0.006139,41.53731663473168,0.038854233999657,0.6195787851158054,9.464198726900888,0.038854233999657,0.6195787851158054,1.5773664544834811,0.038854233999657,0.6195787851158054,2.042912177523684,32.57675971837669,0.4453501452675017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.962148,1.1532731090518211,4.905469186586156,0.9246951751500296,0.0,164958.43929856116,0.1384459217603829,0.8596739999999999,0.281925,0.1158589999999999,561.301692,1.204458,0.052359,24.9937124143991,0.0319376316272142,0.60471386041571,5.694769917204858,0.0319376316272142,0.60471386041571,0.9491283195341428,0.0319376316272142,0.60471386041571,1.0104303545412776,19.131701671178902,0.6713295769012895,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52.14511340018519,3.503721155604232,10.219702043693417,2.254559232962789,0.0,202778.768697542,0.1279768196316503,1.653823,1.436588,1.032076,133.16121,0.013489,0.0,53.20929938794407,0.0436666562872476,0.6300664117790493,12.123637835227765,0.0436666562872476,0.6300664117790493,2.020606305871293,0.0436666562872476,0.6300664117790493,2.9411040350108983,42.43720549194821,0.4879020601232043,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117.32492678828702,8.0432420897541,6.534921831364255,1.1886866108404932,0.0,166435.1059277578,0.1283231949706157,1.557256,1.352133,1.95483,149.034762,1.136183,0.0,119.71931304927249,0.074256920796628,0.6898276543541628,27.27781816312537,0.074256920796628,0.6898276543541628,4.5463030271875615,0.074256920796628,0.6898276543541628,11.2531487935779,104.53885177426751,0.3005340907922321,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33.11757606569444,4.137325906067443,10.018169443098476,1.6017260211263058,0.0,198294.1535896283,0.1375705545111525,1.073221,1.355038,1.704835,147.546354,1.135605,0.0,33.79344496499433,0.028602392378334,0.6126206841043963,7.699772270505036,0.028602392378334,0.6126206841043963,1.283295378417506,0.028602392378334,0.6126206841043963,1.2235105983600056,26.20577642113809,0.916979974189187,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56.54701263500001,1.5570750673897833,5.027686593058012,0.8089622162657676,0.0,187690.87981489807,0.1402954061111386,1.932942,1.464085,0.72609,131.728342,1.135229,6e-06,57.701033301020416,0.0455628532744589,0.6341023694519659,13.147070878713512,0.0455628532744589,0.6341023694519659,2.191178479785585,0.0455628532744589,0.6341023694519659,3.3278781190874183,46.31438219747321,0.4643034715656663,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28.367266119490747,1.204488703244024,9.395011436453254,1.4523411699050337,0.0,95863.63158067295,0.1113675907968903,0.988832,1.186047,0.392611,180.678164,142.904795,0.006268,28.9461899178477,0.0067697914434662,0.6082652800268836,6.595334411661502,0.0067697914434662,0.6082652800268836,1.0992224019435834,0.0067697914434662,0.6082652800268836,0.248050213704804,22.28729407100125,0.0373825972991334,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.57227,0.8138196003808678,3.407870932448682,0.5249419161598745,0.0,165503.95664718226,0.1388869059207342,1.749787,0.368221,0.158636,659.0517639999999,1.093608,0.0,118.77382841411564,0.0651906428053597,0.6889781080449353,27.06239128422888,0.0651906428053597,0.6889781080449353,4.510398547371479,0.0651906428053597,0.6889781080449353,9.80119268705026,103.58552858988756,0.0252413797852985,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.0410010000000005,2.5839223401437845,6.884217394341667,2.335510046504956,0.0,171385.4120203837,0.1379667246441761,2.155981,0.387125,0.524774,676.549574,0.279258,0.0,156.92704416482428,0.0787191962339389,0.7232599169934195,35.75552905021313,0.0787191962339389,0.7232599169934195,5.959254841702187,0.0787191962339389,0.7232599169934195,15.63692504306684,143.6696720717386,0.5017793602401077,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.370277,3.6695512130106094,11.96115690912846,4.152878934530903,0.0,174481.76731115108,0.1385534028712508,1.281128,0.248658,0.4359949999999999,560.326266,0.730733,0.0,35.595676825255104,0.0356969279056018,0.6142400434977965,8.110407377906226,0.0356969279056018,0.6142400434977965,1.351734562984371,0.0356969279056018,0.6142400434977965,1.608425708078778,27.676316558833168,0.2875571127877971,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.085371,0.4045041834564803,2.5776538492964325,0.3040790998106666,0.0,164588.33108513188,0.1389372249444325,0.961466,0.355618,0.253759,555.4566110000001,129.552502,0.0,28.19467549371693,0.0330726447365785,0.6075900217713694,6.424103277049428,0.0330726447365785,0.6075900217713694,1.0706838795082378,0.0330726447365785,0.6075900217713694,1.1803449190719213,21.68456138868882,0.9282702970537052,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50.95120973638888,0.4279906836916788,6.137929304326467,7.393874523736876,0.0,205281.9037395084,0.138573577024525,1.398742,1.218782,0.6715770000000001,165.52881000000002,159.212331,0.000752,51.99103034325396,0.0431565987462759,0.6289717604943239,11.846057546564191,0.0431565987462759,0.6289717604943239,1.9743429244273647,0.0431565987462759,0.6289717604943239,2.8401975125686936,41.3935314998864,0.6700661598649891,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24.90922743819445,0.2262991937301713,2.6659328017017536,0.0948411396367372,0.0,128673.82966127098,0.1267490013897848,0.832306,1.291943,0.161489,140.05436,94.889331,0.0372959999999999,25.41757901856576,0.0,0.6050947172755519,5.791347118154223,0.0,0.6050947172755519,0.9652245196923706,0.0,0.6050947172755519,0.0,19.468408595022847,0.6411977432680271,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35.640486100092595,0.4964653197095263,2.463180729024988,0.3210334039563469,0.0,213922.72356489807,0.1294352383725791,1.269814,1.251393,0.308036,148.242168,1.576016,0.076977,36.36784295927816,0.0367758704626948,0.6149338579342002,8.28634396540515,0.0367758704626948,0.6149338579342002,1.3810573275675246,0.0367758704626948,0.6149338579342002,1.6929861793392935,28.30863034897982,0.7172101486070976,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30.07892347671296,0.7018184790508353,2.823129029868604,0.3394106048509943,0.0,175764.22002398083,0.1383234404331202,0.940915,1.329424,0.379936,165.85470700000002,13.035213,0.004888,30.69277905787037,0.0345317295408594,0.6098346427668683,6.993291430907173,0.0345317295408594,0.6098346427668683,1.165548571817862,0.0345317295408594,0.6098346427668683,1.341613601624979,23.693063230732648,0.8532243994854887,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57.79898475069447,0.7793960164633872,7.719613892854833,0.8714498724582955,0.0,194244.5811038669,0.1364477551598057,1.997008,1.537491,0.412139,96.434575,1.135378,3.5e-05,58.97855586805558,0.0092213305591196,0.6352502618041239,13.438151969936714,0.0092213305591196,0.6352502618041239,2.2396919949894523,0.0092213305591196,0.6352502618041239,0.6884313412137276,47.425497539255005,0.0450713351341728,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.39612,10.121504966589471,7.707237401454568,3.054828494001064,0.0,167069.25466501797,0.1378061868053832,1.743209,0.388557,0.681465,657.996572,0.971862,0.0,114.19798099584278,0.0635681164976532,0.6848665718641946,26.01979313829329,0.0635681164976532,0.6848665718641946,4.336632189715548,0.0635681164976532,0.6848665718641946,9.189051341443696,99.00048070688013,0.200061006608443,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7.898989650092592,4.525540592144433,14.88196109296035,3.67379217582355,0.0,273571.67035746406,0.1459737636095328,0.650684,0.973029,0.047383,197.894585,123.501032,0.008848,8.060193520502645,0.0509055728138694,0.5894985856839772,1.8364997894816155,0.0509055728138694,0.5894985856839772,0.3060832982469358,0.0509055728138694,0.5894985856839772,0.5193781875339567,6.014522380601855,0.9432314386257884,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
72.48526250509259,10.032590814059873,9.232609202250016,2.8714026561458046,0.0,283637.5318869904,0.1421394895860474,1.585194,1.420875,2.706229,111.860857,0.0,0.0,73.9645535766251,0.1031629948010737,0.648715630325205,16.85268309340825,0.1031629948010737,0.648715630325205,2.808780515568041,0.1031629948010737,0.648715630325205,9.658740324163432,60.736660753395874,0.438399496308454,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43.33291397083334,0.2210388436055869,1.9182523874927768,0.1067801156132627,0.0,120564.07939898082,0.1252467690183104,1.482402,1.292802,0.210302,162.04644299999998,62.032815,0.0,44.21725915391157,0.0,0.6219867938675642,10.074818541397573,0.0,0.6219867938675642,1.6791364235662618,0.0,0.6219867938675642,0.0,34.813356018674256,0.7354468209389912,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
53.86440799351853,1.3898858141413124,7.914547847615157,0.5495684364859721,0.0,58201.45402662245,0.102747449302952,1.333285,1.414533,2.798641,130.916865,1.136233,0.0,54.96368162603932,0.0,0.6316427768514451,12.52337049707225,0.0,0.6316427768514451,2.087228416178708,0.0,0.6316427768514451,0.0,43.946091757278765,0.0394494958311499,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56.81655615481481,1.347919139001581,6.416930841885025,0.8893738105285653,0.0,45004.13175865557,0.0974938549431894,1.6755919999999995,1.430614,1.52345,122.68268799999998,1.136519,0.0,57.97607770899471,0.0018271905078751,0.634349505103863,13.209739224834236,0.0018271905078751,0.634349505103863,2.201623204139039,0.0018271905078751,0.634349505103863,0.1340928340173489,46.55328633235936,0.1563029915186369,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.92149,2.459314602742092,5.7351712465858,1.243247703253794,0.0,170219.93667565947,0.1382602826475525,1.5099479999999998,0.3901929999999999,0.915757,622.561706,4.579716,0.0,153.8225076856576,0.0776183745390179,0.7204703978307939,35.048166308124515,0.0776183745390179,0.7204703978307939,5.8413610513540855,0.0776183745390179,0.7204703978307939,15.113231663387776,140.28425735141278,0.9994479750840664,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35.63086318259259,0.9680030997708547,7.981831990843482,0.7386539148198044,0.0,177346.29365257794,0.1354324791928847,1.201395,1.454183,0.7928069999999999,120.87701,1.134775,0.0,36.35802365570672,0.0,0.6149250349953621,8.284106655730646,0.0,0.6149250349953621,1.380684442621774,0.0,0.6149250349953621,0.0,28.30058097322489,0.9946923649515058,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41.69549054861111,0.691211256763632,7.464380311165496,0.9742230802988836,0.0,158460.5759704736,0.1258623703009933,1.402943,1.453814,0.5871569999999999,113.600049,1.135669,0.0,42.5464189271542,0.0157054949316926,0.6204854937986158,9.694120768212349,0.0157054949316926,0.6204854937986158,1.615686794702058,0.0157054949316926,0.6204854937986158,0.845838692179866,33.41700728782032,0.5281031000434616,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.73587276592592,3.0289001750717346,8.430220337508679,1.637554011828036,0.0,141005.12981489807,0.1270759215386365,1.094863,1.326928,2.899127,153.91996899999998,0.369719,0.0,32.38354363869992,0.0238806350291793,0.6113538454656811,7.37852893033669,0.0238806350291793,0.6113538454656811,1.2297548217227816,0.0238806350291793,0.6113538454656811,0.9789108690978418,25.060511308006188,0.2204784127797701,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16.23806230236111,0.5405624535301035,1.4389197586251676,0.1441568056081267,0.0,195732.7262065348,0.1395319107410719,0.540304,0.840209,0.011642,205.081714,155.215893,0.172419,16.56945132893991,0.0291171634168099,0.5971444091025924,3.775318024315422,0.0291171634168099,0.5971444091025924,0.6292196707192369,0.0291171634168099,0.5971444091025924,0.6107030659134465,12.524500282245551,0.0447026563378678,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.873382,1.4627585542573631,7.986246732213228,1.982015818071594,0.0,171923.93450239807,0.1389204979979162,0.760613,0.362738,0.196961,480.374262,0.0,0.0,22.6878386027022,0.0311200036383985,0.602641963619686,5.169380947451133,0.0311200036383985,0.602641963619686,0.8615634912418555,0.0311200036383985,0.602641963619686,0.893728632738596,17.307143804834134,0.9676491237348374,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.47731,0.411749363017025,4.0506126041606745,0.9102759552087716,0.0,166178.80137140286,0.1388963584562571,2.04129,0.436758,0.269246,582.719847,55.536872,0.0,142.28404667942178,0.0735270107277371,0.7101027444628608,32.41914987632395,0.0735270107277371,0.7101027444628608,5.40319164605399,0.0735270107277371,0.7101027444628608,13.242684337447724,127.8940405573914,0.243607786849455,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40.600310890277775,5.820834308219471,8.156505587003785,1.4807409548359238,0.0,202256.48238908872,0.1392226846312447,1.330752,1.353361,1.476574,130.44887,1.136178,0.0,41.428888663548754,0.0388103067142702,0.6194813593308585,9.439493619542754,0.0388103067142702,0.6194813593308585,1.5732489365904587,0.0388103067142702,0.6194813593308585,2.035275792232507,32.486612993496166,0.3567576069975647,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14.37648600027778,0.5619766112568853,3.8519754249700826,0.5945347162316458,0.0,164612.58694919065,0.1350789569336161,0.785326,1.181669,0.998604,179.291962,109.982413,6e-06,14.669883673752835,0.0284074541768077,0.5954375905773771,3.342505140855077,0.0284074541768077,0.5954375905773771,0.5570841901425128,0.0284074541768077,0.5954375905773771,0.5275114534699163,11.05696226424024,0.9236141056680408,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
224.89672120087968,3.3673499370936297,13.063668798771408,2.657452367764297,0.0,293258.3178207434,0.1382201880448871,3.2791120000000005,1.512941,0.440076,130.348332,4.725214,0.0,229.4864502049793,0.2457549171505637,0.78845672010268,52.28805194543831,0.2457549171505637,0.78845672010268,8.714675324239717,0.2457549171505637,0.78845672010268,71.38914374341982,229.0381440969936,0.525799697728399,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161.37220236750002,2.8852806251397807,8.125724848511693,1.3812613788840296,0.0,193608.27070218825,0.1360957686670964,2.19119,1.468095,1.015954,143.247172,1.1370209999999998,0.0,164.66551261989798,0.0979810962332263,0.7302131630543569,37.51872439440714,0.0979810962332263,0.7302131630543569,6.253120732401189,0.0979810962332263,0.7302131630543569,20.42292080797947,152.20370229891498,0.4750365754566169,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26.557495735694445,0.6183855507156546,7.823244768366825,5.796760107258812,0.0,217823.245260042,0.1316677213286896,1.033053,1.227988,0.284451,171.420976,146.64228799999998,0.0,27.09948544458617,0.0331310906204927,0.606605960656524,6.17456630382976,0.0331310906204927,0.606605960656524,1.0290943839716264,0.0331310906204927,0.606605960656524,1.1365006430801383,20.808492913178075,0.6713797497375501,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62.20080761314815,13.014596247558686,6.511808736147069,1.3211902285651338,0.0,211833.19542491008,0.1255455582851557,1.904509,1.514946,0.714084,91.40321,0.0134849999999999,0.0,63.47021185015117,0.0480343902162093,0.6392861494537163,14.461567256996467,0.0480343902162093,0.6392861494537163,2.410261209499412,0.0480343902162093,0.6392861494537163,3.859180915336251,51.36155359328453,0.6187323355653797,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
44.07754449166668,0.105519695060073,1.786207622046665,0.1291971273487992,0.0,68816.9041680718,0.1076327870941633,1.493277,1.41932,0.1992799999999999,153.061093,25.390968,1e-06,44.97708621598641,0.0,0.6226695212776503,10.247943694781714,0.0,0.6226695212776503,1.707990615796952,0.0,0.6226695212776503,0.0,35.45045663616691,0.4934322825614731,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.66962281861111,3.971653518916892,6.077326532176358,1.5239929942775974,0.0,149131.26658985313,0.1315474228607379,0.790813,1.193904,2.3880790000000003,171.362899,0.370632,0.0,15.989411039399092,0.0288999846941623,0.5966232255012313,3.643156945685869,0.0288999846941623,0.5966232255012313,0.6071928242809781,0.0288999846941623,0.5966232255012313,0.5849287776041823,12.075511377457318,0.418983928595261,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21.77225816300926,2.7149318542411858,9.355104695692908,2.078022842998985,0.0,179345.82184877098,0.1375183113080134,0.722614,1.052327,0.656151,165.537452,0.370888,0.0,22.216589962254343,0.0312529887504742,0.6022185325787843,5.06200783950099,0.0312529887504742,0.6022185325787843,0.843667973250165,0.0312529887504742,0.6022185325787843,0.8789048559040953,16.935749627814385,0.5127700637376558,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.173157,2.1272966784538982,6.0736621349549695,0.9449658640068498,0.0,166585.33837305155,0.1390350946097922,0.956401,0.287776,0.5499470000000001,560.975853,5.20569,0.015796,30.47509185171013,0.0338812458972276,0.609639044281517,6.9436918143137,0.0338812458972276,0.609639044281517,1.1572819690522833,0.0338812458972276,0.609639044281517,1.3070051655296056,23.51747578590887,0.4237838812801905,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40.34313969296296,0.350785515344829,2.2928554774474184,0.3823460219003599,0.0,144896.93476468825,0.131435935338624,1.228385,1.330815,0.198212,156.853583,0.379745,5e-06,41.166469074452,0.0387040522884244,0.6192455674574673,9.3797018144321,0.0387040522884244,0.6192455674574673,1.5632836357386837,0.0387040522884244,0.6192455674574673,2.0168470526422766,32.26854873699912,0.979059154099152,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
45.91190677574073,0.4578428317031128,6.687388001586036,2.8527166960622483,0.0,169547.10293015587,0.1304289523503191,1.15296,1.1206200000000002,0.502383,176.014603,102.059617,0.0001409999999999,46.84888446504157,0.0410236410350973,0.6243513881583738,10.674429371781622,0.0410236410350973,0.6243513881583738,1.7790715619636035,0.0410236410350973,0.6243513881583738,2.432799771124828,37.02552664483541,0.2199087945581648,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
136.6319615069907,5.529061293716339,8.710579654867415,1.4443077909574806,0.0,195953.6053469724,0.1323901487054299,2.271058,1.461343,2.634123,123.410502,1.135618,0.0,139.42036888468442,0.0843528325680805,0.7075296440539555,31.766666328155942,0.0843528325680805,0.7075296440539555,5.2944443880259895,0.0843528325680805,0.7075296440539555,14.886712700138997,124.86587844411638,0.3329903004431743,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.924218,1.3050239606441068,5.28556450036504,1.2118962518602825,0.0,171029.4617243705,0.1381925825092146,1.565161,0.433485,0.0305279999999999,566.7264690000001,1.066698,0.0,49.98539862329932,0.0407993056825947,0.6271696402249931,11.389078167334022,0.0407993056825947,0.6271696402249931,1.89817969455567,0.0407993056825947,0.6271696402249931,2.5814804532890383,39.68268920389557,0.4120581169250806,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150.5272252599074,0.4077954611761107,3.3910704982652367,0.4970329940247593,0.0,164711.35911270982,0.1384113211926224,1.924813,1.329383,0.4384939999999999,157.965048,58.583133,0.0,153.5992094488851,0.0919115063614112,0.7202697576661067,34.997288228859894,0.0919115063614112,0.7202697576661067,5.832881371476648,0.0919115063614112,0.7202697576661067,17.870297109327776,140.04160173095448,0.6162033407218639,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28.78927432953704,6.622510070709302,9.364912825522662,1.5332399142160118,0.0,178206.49947541967,0.1377824210434508,0.959898,1.334375,0.266007,143.485558,0.371216,0.010057,29.37681054034392,0.0340169491410917,0.6086522055748151,6.693450502863171,0.0340169491410917,0.6086522055748151,1.1155750838105285,0.0340169491410917,0.6086522055748151,1.2649486963017296,22.63324117485292,0.9114432141966872,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.941663582083333,0.8003830103208122,10.339773595476036,6.21019643759556,0.0,180594.2711518285,0.1223911124525024,0.918629,1.083712,0.444477,185.108777,101.043195,0.014551,20.3486363082483,0.0305422024203534,0.6005401201820503,4.636398146183157,0.0305422024203534,0.6005401201820503,0.7727330243638594,0.0305422024203534,0.6005401201820503,0.7866989482337636,15.468572777337044,0.0296710673882671,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14.247162135462965,7.659949338407539,5.277510393151848,1.2721047685157767,0.0,188807.9024842626,0.1274258250312553,0.795385,1.223405,0.408458,155.114033,1.135871,0.122946,14.53792054639078,0.0283583139366218,0.5953190177485485,3.312437592848532,0.0283583139366218,0.5953190177485485,0.552072932141422,0.0283583139366218,0.5953190177485485,0.5218619175192589,10.955317189599748,0.3207677737170264,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
